order_id,payment_type,payment_value
94779a3520,credit_card,66
b11a2fc066,credit_card,71
b45e0eedd6,credit_card,76
5454971549,voucher,188
b33fb23930,debit_card,70
7aad0379ba,boleto,51
023b49300b,credit_card,162
dac3a46148,boleto,36
9cdf5eee30,credit_card,209
7a7ce47ebe,credit_card,79
68e77d6af7,credit_card,134
e417eb5780,credit_card,111
4a02bc45b7,credit_card,53
59bdf4abef,boleto,62
fa8bc976c4,debit_card,335
608570b95a,voucher,12
93d1fcee47,credit_card,237
f7535fb641,credit_card,131
60622e02fd,debit_card,191
c1df4a5d1b,credit_card,85
d48ccff01a,credit_card,37
dc3da2a9d0,credit_card,200
de25b0f0bc,boleto,213
58ee11026c,boleto,74
633bd8dd4d,voucher,55
4fb76fa13b,voucher,10
37efc102e4,credit_card,57
b0bf00faa3,credit_card,25
f8868b8046,boleto,199
b7a098563d,credit_card,172
ba254174e8,credit_card,126
d949922726,credit_card,116
d2d6acd468,credit_card,158
4b21c757f8,voucher,247
9490bfca05,credit_card,45
77a4cc7b68,credit_card,172
76a6cde2f1,credit_card,189
7ef259be17,credit_card,372
77c514940a,boleto,64
a0fd703a1c,credit_card,2
e9a94acfe5,credit_card,204
3b26d4fe0e,boleto,75
60b3720902,credit_card,177
f31b8a3ba0,credit_card,42
9b8254228c,boleto,37
145c086f0f,credit_card,119
21e37650ff,boleto,273
65a94ea3c1,credit_card,63
0c1457493c,voucher,50
85bb28ec7b,boleto,36
1c37b01cbd,credit_card,85
e3f4b4c899,credit_card,50
4a42846a6e,credit_card,34
69949f7002,voucher,184
e8aa710012,credit_card,157
5b18e0708f,boleto,143
42b0a4705f,credit_card,123
9b9a93b680,credit_card,121
5745e260f6,credit_card,156
98e5161ba2,credit_card,171
1207b88243,credit_card,133
dcb0beba69,debit_card,77
916be5eed4,credit_card,281
5308fdab51,credit_card,36
11c177c8e9,credit_card,441
a61574f3d7,credit_card,99
27667a063c,voucher,118
7e54f2e2af,credit_card,92
752fa58357,credit_card,142
d9f8510c45,boleto,186
f62c176f45,debit_card,23
9781bfa503,boleto,497
6e53f3d94a,credit_card,51
aa466a92af,credit_card,159
a43482a55c,credit_card,154
4d6dca1dbb,credit_card,245
e381483189,boleto,385
3afe0a2538,credit_card,318
d35551f339,credit_card,576
417b568716,credit_card,93
d4a1728b95,boleto,71
161328407c,boleto,33
d7c320185a,voucher,3
cf4e2fbc22,boleto,44
3e38a70030,boleto,398
f732c55a86,credit_card,47
c89d81740d,credit_card,116
603d99954d,boleto,35
4dd9de2bf8,credit_card,51
2ce188fdc7,credit_card,190
11353d8c25,credit_card,101
d3a553b0f5,credit_card,212
059d893dde,boleto,61
7c67a9f94c,credit_card,35
5bec9dad56,credit_card,63
67124ddb94,credit_card,102
23233c7048,credit_card,123
d9d8b7f0a9,boleto,64
03da04c142,boleto,216
5dd868edea,credit_card,46
994c71d451,credit_card,52
906f4bc65b,credit_card,129
80271f9179,credit_card,8
6e0b92bf7f,voucher,98
d7902cb5d7,credit_card,65
119132da8a,debit_card,64
5cc9158bdd,credit_card,34
80d9c03bca,credit_card,151
497bb8ade4,credit_card,103
fbca4283c5,credit_card,43
a56e517e3e,credit_card,166
93d16f5ff7,credit_card,35
2934b40bb9,credit_card,194
7be91eab3d,credit_card,133
0a1a904fb2,credit_card,115
a44769d4b1,boleto,91
790e0b2139,credit_card,36
e147ca8da0,credit_card,72
3ac0423d1e,credit_card,189
92515c13ea,credit_card,346
c8a767e16f,credit_card,245
6d9f6e79f1,voucher,216
a625881421,credit_card,104
b817f6c339,credit_card,36
6ad57aecba,credit_card,161
26748c2a30,credit_card,133
64b2817515,credit_card,125
a8a2941e92,boleto,50
aceb0ac9c2,credit_card,164
4d9190887b,credit_card,2
11f97a9967,voucher,33
8bf6956999,boleto,99
4d8facc97b,credit_card,133
572c4bbf0f,voucher,69
e1b2b399fc,credit_card,133
b9cc0087ac,credit_card,50
cfcb1cc2e9,credit_card,368
df16628521,credit_card,406
a8f181d60a,credit_card,69
264e91053c,credit_card,1327
5373c26702,credit_card,12
a41753c6a1,credit_card,45
211ca17a71,credit_card,119
da7b8d3f7d,credit_card,88
3957b45bce,voucher,250
05ddf4cc62,credit_card,88
04497a3993,credit_card,81
d3b17114bb,credit_card,41
0bfa887083,credit_card,64
cdba3ddb2a,credit_card,35
494648e782,credit_card,47
35e29aad91,boleto,21
3818ab6e31,credit_card,639
cb61958125,credit_card,142
640521517a,credit_card,323
6a0c96e8fd,voucher,64
b5a892962e,boleto,64
9b434ff82e,credit_card,91
2b8e4a06dc,boleto,44
935e2b59d8,credit_card,37
c7a01909a0,debit_card,146
2c0e90a2bd,boleto,218
4be15c7abc,voucher,41
eb208b2789,credit_card,21
e3153a88be,credit_card,95
bb54e9bf4b,credit_card,124
a77cf1f9b2,credit_card,52
dbb182f009,boleto,56
b497a58303,debit_card,416
6db17d1984,credit_card,144
370e2e6c1a,voucher,6
3ff5709e1e,boleto,202
ee491eb103,credit_card,14
eca3005a4f,credit_card,3
9ff3befac1,credit_card,104
1767c122a3,credit_card,119
2844e37cb0,credit_card,84
80d4917176,credit_card,2787
ea2c93fbb3,credit_card,457
4c7ee4e807,credit_card,89
253c8653b6,credit_card,595
41d5636cfa,credit_card,171
a33539f882,credit_card,32
ba3d713d46,credit_card,85
9459fe4630,credit_card,44
b87bff2c2c,boleto,164
c504b1d68a,boleto,38
f13f5fdf45,credit_card,115
ec44062358,credit_card,198
63c10abe3e,credit_card,512
edf5259d2b,credit_card,113
94a01dd9a6,credit_card,94
901b43947a,credit_card,87
6a78b3062a,credit_card,92
1764b7f40d,credit_card,52
229e63c669,credit_card,47
6b79c53cc0,credit_card,62
917b7a118e,credit_card,5
743419ee64,boleto,116
069d921a76,credit_card,158
22561cc736,credit_card,404
42e8aa987f,credit_card,196
621e3ac1e9,boleto,95
1de86d094f,credit_card,61
9ca5909eae,credit_card,134
2cfc79d958,voucher,79
b97ba48cd7,credit_card,78
8908c3c6b8,voucher,44
cf40f4e7a5,boleto,45
a86ad6bfca,boleto,93
e715706f59,voucher,191
f264e75375,boleto,306
dcfb709b07,credit_card,44
04f1827088,credit_card,178
3f6484ca65,boleto,157
558a2813ef,credit_card,83
8dcb7601ce,credit_card,97
7ac78cb9b8,boleto,205
693868f7e2,credit_card,65
6ed3f55333,credit_card,113
a476fb0537,voucher,41
7fa917593c,credit_card,44
f1a873fc10,credit_card,67
e84303628a,credit_card,117
9c14756d01,voucher,1
f1c5e5967b,boleto,90
aa7b6f1331,credit_card,168
b48ac51be3,credit_card,131
a05d9f0572,credit_card,63
0b843b79b4,boleto,481
2222dbaded,credit_card,37
20c01dd7a0,boleto,248
18de001c22,credit_card,61
02b939dcd5,credit_card,176
82df104081,credit_card,131
bd7a44c321,credit_card,61
071d86b8fc,credit_card,103
d91a712b4e,credit_card,154
53177d318c,voucher,20
ef3786e4b9,credit_card,103
d263c6d795,credit_card,92
033e33708d,credit_card,145
b3b6a35d33,credit_card,86
ee0422de5d,credit_card,119
553901a853,credit_card,73
25716e02bc,credit_card,167
9c77f37054,credit_card,35
741ec8db84,credit_card,109
8e49d9a115,credit_card,70
3235a84542,credit_card,104
40a62332da,boleto,165
ad13369690,credit_card,219
4be09db4d9,credit_card,94
aa99487411,credit_card,991
f2314bb87d,credit_card,284
b4876d0dae,credit_card,146
97d6c1727b,credit_card,132
91d0935ba0,credit_card,35
7525e8f8b1,credit_card,221
0464277e58,credit_card,158
a3a97bc6e2,voucher,6
acd028b8d8,credit_card,99
36ee5e5872,credit_card,86
5c83723b64,credit_card,51
c459d8ba2a,credit_card,111
2a1ceca152,credit_card,58
ccf0360c8b,credit_card,88
0e5f77f8be,credit_card,123
9e677b4bbd,credit_card,33
50f943da6e,credit_card,82
29195b2e04,boleto,236
b32f34114b,credit_card,43
5e1a801751,credit_card,235
fffe41c645,credit_card,55
d3f7c0e804,credit_card,784
0efd6177ac,credit_card,73
c5bed3a385,boleto,174
0d9df4f2f2,credit_card,29
aa168056de,credit_card,54
85feadc22f,credit_card,173
2f5c9e01ce,credit_card,99
bb953a084a,credit_card,65
3cab5c70f3,credit_card,153
5b97959bc8,credit_card,26
0a58de38cd,credit_card,123
5daa05e23e,debit_card,22
28a1ff5644,credit_card,326
d44fc0af1e,credit_card,196
e0ba11a8f5,boleto,65
3ec09614b4,credit_card,21
966aa877aa,credit_card,248
cf223cd5f5,credit_card,141
a6aa2d9d05,credit_card,1013
7182e129d9,credit_card,214
1a69d5fdff,credit_card,94
2cfd5a1076,debit_card,46
66c2a643ac,credit_card,224
9095f0efd4,voucher,100
b4f0e735d2,credit_card,196
8db7209b4e,credit_card,69
d92888ccf9,boleto,41
6357602081,credit_card,425
f66b2f5f77,credit_card,118
8dc7f5f202,credit_card,102
cff314344e,credit_card,48
98fe01bc25,voucher,150
8428e578bb,credit_card,40
a2774eabce,credit_card,430
c85ea30e9a,credit_card,72
17f1909bbd,credit_card,126
906dfb858a,boleto,143
249e44947c,credit_card,138
2107e0af86,credit_card,291
caad8650d0,credit_card,131
23bb980775,credit_card,161
8b0d556af6,credit_card,27
a0ce637ae9,credit_card,143
a88a37e74e,credit_card,175
fe642627ef,credit_card,63
a2612baf13,credit_card,214
0c3d62f1aa,credit_card,531
fefc60b617,credit_card,202
50aee6309a,boleto,277
4ea741e300,credit_card,35
62b7c4dfc1,boleto,28
8e084e8efa,credit_card,181
29e88d870b,credit_card,162
f5ab5341b5,credit_card,118
76437a7cb1,credit_card,247
bc444369ea,credit_card,63
dfe7353903,credit_card,220
457afd8c76,boleto,228
b18478bbf9,credit_card,79
e20a385197,credit_card,112
390cb12cd3,credit_card,97
0cc893e708,boleto,158
5db54d41d5,credit_card,136
e97dd3d6f4,credit_card,141
2fe235100b,boleto,67
d00e79f339,credit_card,113
d11f4ebdaa,boleto,35
aef85868b2,credit_card,99
0c7a17af18,credit_card,205
363fe8f62d,credit_card,89
c6a965cc94,credit_card,202
52267d8c7f,credit_card,37
7192fdda58,credit_card,162
9747f2b4de,credit_card,38
bf7937a823,credit_card,138
be7a773222,credit_card,53
59d02be1c5,voucher,20
d55153efda,credit_card,102
6d9e993fae,credit_card,64
877e88c213,credit_card,97
c8395c703a,credit_card,150
873d039c31,credit_card,98
a1bb680683,credit_card,50
4b007a72f1,boleto,36
afdb52c08c,boleto,47
c6dc29188a,voucher,44
b13ea9f410,credit_card,77
8a37cae030,credit_card,73
d54c217781,boleto,35
53cbc02ffe,boleto,2276
7edf26c8a1,credit_card,72
88fee4747e,credit_card,182
2c1440ef98,credit_card,118
3c7a85bec7,credit_card,105
33339858fe,credit_card,141
e062a8654d,credit_card,921
b1055ce347,credit_card,71
34fa8bc180,credit_card,103
e43062fd26,boleto,193
ed415dd934,credit_card,91
9f363e28be,credit_card,54
062afb0459,credit_card,142
6049ab061f,credit_card,53
b170f1243a,credit_card,80
58300b00ad,credit_card,135
518fcf931a,credit_card,175
771c67ea35,boleto,162
5e21c6f2e0,credit_card,192
b405955539,credit_card,26
e54493dea1,credit_card,111
c279543d72,credit_card,103
5795afd080,boleto,71
3924f09129,credit_card,180
6a4b27f33e,credit_card,372
c0f7519024,credit_card,102
6e58a0efc8,credit_card,85
68ebdf4ab8,credit_card,228
010e7dda85,credit_card,133
c075bbb88b,credit_card,171
435e8115e7,credit_card,47
6a978028a8,credit_card,154
e47a63ad65,voucher,20
10224c72b9,credit_card,78
0f3f49e231,debit_card,24
f1a0e55a47,boleto,46
6cfe2a252e,credit_card,33
5e823b29f4,boleto,182
07144524b0,boleto,100
049446a873,boleto,66
cd0589dd69,credit_card,132
dcaa8a5fd8,credit_card,4
a27e7bc82c,credit_card,58
35546dd634,boleto,352
72b0223437,voucher,29
15360da03a,credit_card,54
d07eb552f5,boleto,76
d7455c47af,credit_card,436
13e4624579,credit_card,58
2c757e77a7,credit_card,72
d8457bd737,credit_card,54
c4b2b908aa,boleto,85
c8258090bc,credit_card,150
5b8c381238,credit_card,347
fa3cc6b1b4,credit_card,674
e0e8bc6045,boleto,164
53e92c6a18,credit_card,193
10a2c5cabd,credit_card,22
2e1f1b8612,boleto,147
a4d1612b7b,credit_card,31
7a18947205,credit_card,620
e16532416e,credit_card,1082
92af9bafd8,credit_card,204
f002422b59,boleto,82
ea9f37dbd8,credit_card,123
b2a33016c1,credit_card,287
0b958a89cd,credit_card,32
714b93bc4e,voucher,173
a29c6282a6,credit_card,375
ccf15697e8,credit_card,241
173cd9df60,credit_card,257
8337da5abd,credit_card,197
be178aef75,credit_card,38
33053ee457,credit_card,195
91c6465db4,credit_card,227
caad52d4e7,credit_card,113
6e9e60623c,credit_card,137
41537821ce,boleto,89
9183e2fd95,boleto,85
b99a2fee4c,voucher,44
36bd9a684b,credit_card,133
0bd8de09c6,credit_card,77
c27a26005d,voucher,100
2921ebd304,boleto,113
7cc699da1c,credit_card,554
fc50f8edb8,credit_card,56
ff768f0d1c,credit_card,56
2c6e3395e4,credit_card,504
90a854ca6f,credit_card,152
d98078af88,credit_card,289
2df9260029,boleto,44
d01c5b46e0,boleto,93
41b03a6bad,credit_card,220
821a1e7c97,credit_card,151
13359bb817,credit_card,279
5b04efc47b,boleto,28
50517e1413,credit_card,44
605f2add48,boleto,75
505a3bb5ff,credit_card,193
3c6c89e079,credit_card,63
9c7bac99c8,credit_card,90
895b3de213,credit_card,343
4821d5af4c,credit_card,69
1266f3e39b,credit_card,31
54e21f5480,boleto,67
e04abd8149,boleto,349
cf7dd05504,credit_card,111
620b5f7f73,voucher,9
6f75690067,credit_card,141
0ad82b0c5d,credit_card,318
b540844595,credit_card,454
cde746ccdc,credit_card,56
93dbea6be0,credit_card,46
1422a4b4a2,credit_card,924
518556dca9,credit_card,971
d181dfce5d,credit_card,497
6f791d3c2f,credit_card,570
8d9c47d02b,credit_card,415
08d551ca67,credit_card,63
d17168fed5,credit_card,80
c063af4692,voucher,20
d189540593,credit_card,172
4eeb7a26bd,credit_card,64
1d9a9731b9,voucher,8
186bf8bd19,credit_card,241
da25492a61,credit_card,188
b8752fc264,credit_card,68
598796ca1d,credit_card,90
521eea255d,credit_card,96
bafbef1334,credit_card,66
0c45caaab2,boleto,127
683bf30614,credit_card,8
ef4c949383,credit_card,81
2ce193276d,credit_card,59
55ab3650a5,credit_card,40
324f3c3352,credit_card,107
f0a3e1364c,credit_card,27
d513f9d572,credit_card,28
6a1dff28da,credit_card,40
a8bea4f26e,credit_card,188
277ef68319,credit_card,69
7403ac23ba,boleto,40
9564498225,boleto,177
0762fe35b7,credit_card,87
b88187e3e6,debit_card,44
3311bcf8b8,credit_card,2
d26bc24224,credit_card,29
b777b4bfa1,credit_card,47
06b2c70355,credit_card,68
468c2f3431,credit_card,51
5ebeafc867,credit_card,44
3629e2c183,credit_card,300
961a93eba7,credit_card,263
316495342f,credit_card,48
444881cdfe,credit_card,188
520ea64853,debit_card,119
198078b833,boleto,119
b5569f238f,credit_card,243
4b9fc2bcae,credit_card,75
7a80708ef3,voucher,29
b9ab6047d3,credit_card,248
e23c047042,credit_card,375
5f9e4b2316,credit_card,2083
0d2f476fd2,credit_card,60
f894a976b2,credit_card,102
053d5ed007,credit_card,84
9e60724a9f,boleto,298
e807a70014,credit_card,67
62c5d13fc4,credit_card,82
12788f3056,credit_card,89
d02add6627,credit_card,151
beca5b5e94,credit_card,239
1516bc58e1,credit_card,506
3a517309f5,credit_card,217
9416d46f37,credit_card,198
efa1a52a17,credit_card,177
6533a0d9c1,credit_card,36
7a728c0fe2,credit_card,117
12950f3d9b,credit_card,103
0159c6355a,credit_card,242
f2f99bdf2e,credit_card,46
028e8f5a96,credit_card,20
106035bdd6,credit_card,123
12be0a0f24,credit_card,113
e808b609d0,boleto,129
b7afd3ff20,credit_card,211
0ecc87706e,boleto,1087
ed4e8b0a84,credit_card,34
f1375aa56c,credit_card,86
ad81d0d06a,credit_card,38
ce2667764b,credit_card,91
423bacebe6,credit_card,73
1be51feefc,voucher,10
e8c2e13dba,boleto,181
fdaa819b4c,credit_card,47
33504b554c,credit_card,67
0a03b50bb6,credit_card,197
2d06d0f685,credit_card,342
3d531c28fb,credit_card,317
bddbca2d48,credit_card,180
8624c1e28c,debit_card,81
0d5e27935d,credit_card,56
4ef50a2c96,credit_card,135
3417639844,credit_card,120
70aae84b2f,credit_card,198
fd65881e4d,credit_card,55
6e50c3286b,credit_card,140
899f386e06,boleto,37
03eae39a27,credit_card,60
56a726fa0f,voucher,33
9a43b717c4,credit_card,33
1bda123572,credit_card,157
8a4f049e93,credit_card,61
b0afae22d8,credit_card,174
8cdd965546,boleto,40
55f4a795af,credit_card,164
3f24b1ee51,debit_card,39
550f1d2fa6,credit_card,103
a9b030fadd,credit_card,55
3ca6693c62,credit_card,204
89b0e57c47,credit_card,29
09fd9b0402,voucher,43
536a79f3bc,credit_card,69
9c27a49a6a,boleto,52
ebdc1743a4,credit_card,142
cead9dc81c,credit_card,186
4efbb5172e,credit_card,416
e398683c47,voucher,58
4f1948db27,credit_card,105
21cb159507,debit_card,27
7385577575,voucher,27
f81bd34ec4,credit_card,46
64d7ed1c4e,credit_card,188
d56851f342,credit_card,187
47b04efea2,credit_card,624
2de6a60c0b,credit_card,41
3ba5d830ea,boleto,141
aae94c2aee,credit_card,126
1233838f2d,credit_card,178
74dd410abd,credit_card,24
b22b324b1e,credit_card,76
b9edb51e96,credit_card,248
4a28fe31d1,boleto,60
3a46c264be,credit_card,188
de1f7486e0,credit_card,171
48805bfedb,credit_card,75
e4798e36e5,boleto,31
66b59bf451,credit_card,173
75b1a5c661,boleto,58
6706f39022,boleto,60
fd700d48d3,credit_card,79
596e35e2fc,credit_card,27
8f89a91120,credit_card,102
b8f1d12f21,voucher,57
fab3dc50c9,boleto,58
a971cf0a51,credit_card,102
058afe6c63,credit_card,245
5c25baef07,credit_card,103
4ccf6ee104,boleto,136
79bbf3a1b3,boleto,76
7536412c06,credit_card,28
bcd050a342,credit_card,367
3c58bffb70,voucher,1
5958326b12,credit_card,153
90b0ca32bb,boleto,146
a42e0d143a,boleto,24
acab0597bc,credit_card,17
1d671f4aa7,credit_card,57
c5ed4a55e2,boleto,44
8ae25a46b2,credit_card,78
0d560bf6bb,credit_card,111
7ebe19943d,credit_card,211
2f0406761e,credit_card,175
37a4f67274,credit_card,104
5b163ebdd5,credit_card,48
be0cfa52de,credit_card,891
ce79ae0eb1,credit_card,120
2a633b0c6a,credit_card,80
da2259f43e,credit_card,92
5f332fa4ad,credit_card,75
312182e0c0,boleto,41
d0c657a6c8,credit_card,22
3dd45cc346,credit_card,38
385949d678,voucher,28
91f8127396,credit_card,123
f886ca9715,credit_card,47
ab9524b08e,credit_card,100
e80158981f,credit_card,28
7cf3887824,credit_card,817
991bf1c6e9,credit_card,28
c77e3aa4ca,credit_card,109
9de73f3e61,credit_card,135
275d92b213,credit_card,116
54940bd418,credit_card,138
f20142c58b,boleto,79
80d96347e6,credit_card,295
d9c7d65865,credit_card,29
4ef2dc299b,boleto,88
186f651321,credit_card,57
381d16906f,boleto,116
b090db406a,credit_card,238
414fe5cf5c,credit_card,65
b5b143bb15,credit_card,16
753276a5b8,boleto,65
f73c0c3211,credit_card,56
49db7943d6,credit_card,125
e4e3babab4,credit_card,92
c6492b842a,credit_card,81
106f6c512a,voucher,14
d849519c38,credit_card,383
d4483d3fe5,credit_card,254
57990cc544,credit_card,43
1355bd6c7f,credit_card,85
7249fd69ae,credit_card,110
a8017b769d,voucher,114
0ebe7b603e,credit_card,19
38bec8cea5,credit_card,681
f082f28d84,credit_card,50
7209ce2135,credit_card,162
2fe2852de7,credit_card,177
bcdab55f44,credit_card,81
7d8db37339,voucher,20
1a9d1688e9,boleto,70
c5ddf6be2a,credit_card,67
71e04ce93a,credit_card,101
a1b9ae5b39,credit_card,59
7d11acc91c,credit_card,88
3186e75cf9,credit_card,178
3d9c9af0e6,credit_card,435
6616b080a0,credit_card,76
ef3845484f,boleto,143
af58126348,boleto,1075
97bcc96998,credit_card,45
137e61abfd,credit_card,40
bf98c50762,credit_card,39
359015301b,boleto,42
ccc1002577,credit_card,40
bb8f873e2d,boleto,815
a1b499a72a,credit_card,59
f46423982b,credit_card,61
982721650f,boleto,43
70809734fe,credit_card,163
55c2859a52,boleto,35
4469659920,credit_card,106
4fe3375df4,boleto,97
34df7484b6,credit_card,67
7042e0877c,credit_card,99
e3c57d0ebf,credit_card,25
42179e8f52,boleto,101
faabc69ee9,credit_card,118
84a7061cdc,credit_card,67
cc2462dfe3,credit_card,185
33f1e992ba,credit_card,248
ca8909b3f3,credit_card,217
58fc7929e8,credit_card,96
8280bddb96,boleto,77
511792104e,credit_card,419
9c6dd0d5ca,credit_card,115
caa54c0c98,credit_card,840
ab8c4bf020,credit_card,189
236f12cdb8,credit_card,37
d51bf6ce24,credit_card,35
cb6788e2b6,credit_card,248
0d4429188b,credit_card,38
883ee93171,credit_card,48
c0ed812b59,credit_card,159
cd68632e7d,voucher,199
c08a3a0b0a,boleto,425
64ff09b60c,credit_card,138
59ee573107,credit_card,124
878a0241d4,boleto,55
54359cee0d,credit_card,51
5fe9874b96,credit_card,167
048cb31a54,credit_card,84
af4f0dc6b4,boleto,168
98bffcaf0a,boleto,175
b8b17051a7,credit_card,690
8571f5b695,credit_card,69
08432abcf7,boleto,47
dc10959ac4,credit_card,152
cdc80ab035,boleto,102
0e02536713,boleto,101
a0f2abd221,voucher,61
402094e1d8,credit_card,152
2015fdddda,credit_card,79
0692bac308,credit_card,43
1f59870d61,credit_card,35
5144dbb4f6,credit_card,95
4a63bdb264,boleto,61
b09b18fbce,credit_card,90
33e9e7bf59,credit_card,120
ee234bfd26,credit_card,619
fcfe1ea18a,boleto,82
9632909426,credit_card,58
edce2b8ca0,boleto,124
9888c63722,credit_card,33
e3042fda9c,credit_card,127
21f27570ef,credit_card,211
7a43bbe976,boleto,52
6a4fd1d9a1,credit_card,60
9a61dea331,credit_card,61
dda0996054,boleto,406
1488ee1c0d,credit_card,132
8e0aba4e9c,credit_card,137
9ea091924b,credit_card,36
bec6c8437e,credit_card,179
b76a3d0474,credit_card,98
6bc4dfe9ab,boleto,57
cf020d5028,credit_card,77
b71ae2d767,credit_card,89
006df90050,credit_card,21
d4360753af,credit_card,72
6a8068cb22,credit_card,78
510489aaad,credit_card,340
33afe754f4,credit_card,122
6f7575421a,boleto,81
673242a605,credit_card,115
4519eb4d4f,credit_card,70
eede6f7867,credit_card,412
fad93ddceb,boleto,102
d495dd3f39,credit_card,71
aa5bc7c800,credit_card,106
36970c35cf,credit_card,179
f59af974d2,boleto,28
942456653f,credit_card,270
2187a89df0,boleto,31
5ab1880595,boleto,198
15ca98d5b7,credit_card,124
2372e039a7,credit_card,151
7e15d67fd4,credit_card,134
af15ff821c,credit_card,65
d5f7fa751e,credit_card,147
1a9eb3bcc7,credit_card,51
73462226b9,credit_card,228
85951c338d,credit_card,70
3160f9fa13,credit_card,172
f6efef5d40,credit_card,52
bdc11cf6ac,credit_card,65
dbc94ce4ff,credit_card,58
6fe56ea74b,credit_card,137
0e87c108df,credit_card,114
27fd0c263b,credit_card,47
09b9b2b875,credit_card,197
629a524cbb,credit_card,194
4689b1816d,voucher,56
70fe449913,credit_card,148
8fc11d5503,boleto,597
03ba96e3cd,credit_card,57
b722475132,credit_card,219
38b80ac02e,boleto,35
