product_id,product_photos_count,product_length_cm,product_height_cm,product_width_cm,product_category_name,product_weight_kg
2068e3435a,1.0,35.0,20.0,20.0,auto,3.3
28e410092e,1.0,16.0,16.0,16.0,perfumery,0.2
c5c66926b3,1.0,21.0,9.0,13.0,sports_leisure,0.2
3488d2ce36,1.0,18.0,12.0,15.0,perfumery,0.514
a0ff95d002,2.0,38.0,28.0,28.0,home_construction,3.1
068ceaa8a3,1.0,27.0,18.0,23.0,housewares,1.2
a7b42937ab,2.0,16.0,10.0,16.0,sports_leisure,0.25
fea2f92877,2.0,45.0,29.0,53.0,toys,7.4
b52e7c9220,1.0,55.0,15.0,55.0,la_cuisine,7.6
a8bb7885fa,1.0,40.0,26.0,20.0,sports_leisure,0.875
63f52009dc,3.0,35.0,7.0,27.0,furniture_decor,0.7
2de11f4242,2.0,17.0,10.0,15.0,office_furniture,0.9
62224b433a,6.0,49.0,12.0,27.0,sports_leisure,0.7
b2083bcfc8,2.0,16.0,10.0,16.0,bed_bath_table,1.1
93719014f1,7.0,28.0,10.0,25.0,cool_stuff,1.15
f86faff2ff,1.0,25.0,10.0,25.0,cool_stuff,0.9
629beb8e73,,25.0,25.0,25.0,other,1.4
5563f6b699,1.0,29.0,5.0,21.0,books_technical,2.05
7e437c1d65,1.0,28.0,32.0,11.0,health_beauty,2.15
012dd0e1c1,4.0,30.0,5.0,25.0,health_beauty,0.49
b72e63f463,5.0,30.0,13.0,30.0,toys,1.0
e791e580a2,4.0,16.0,4.0,14.0,computers_accessories,0.2
aeeb6146e2,2.0,19.0,13.0,20.0,housewares,0.5
e91f30f358,1.0,16.0,10.0,16.0,bed_bath_table,0.5
3a78f64aac,,30.0,10.0,48.0,other,4.3
ff7ac89ca5,1.0,20.0,14.0,13.0,perfumery,1.0
1684f99c7e,5.0,78.0,4.0,47.0,auto,4.2
7715f7da32,1.0,16.0,11.0,11.0,perfumery,0.35
ac1290e443,2.0,19.0,3.0,11.0,telephony,0.125
b23cfa104a,2.0,19.0,3.0,11.0,telephony,0.1
5b488b474a,4.0,51.0,31.0,31.0,housewares,4.1
ce8a29973a,2.0,20.0,20.0,20.0,electronics,0.2
4c7d111494,4.0,23.0,3.0,11.0,consoles_games,0.3
4803f125e1,7.0,50.0,28.0,31.0,housewares,8.4
7db409a594,1.0,46.0,10.0,35.0,housewares,1.55
8fec581a22,1.0,17.0,17.0,18.0,housewares,0.6
2ac6c3f94b,1.0,16.0,2.0,20.0,fashion_bags_accessories,0.2
ad0e74d7a7,3.0,16.0,21.0,18.0,auto,0.5
65ded196f8,1.0,22.0,17.0,20.0,costruction_tools_tools,1.25
a4944a8b60,1.0,27.0,19.0,20.0,computers_accessories,0.667
a314a62cff,1.0,40.0,4.0,30.0,bed_bath_table,0.3
f159439c5c,1.0,18.0,18.0,12.0,perfumery,0.4
083178fd17,3.0,25.0,25.0,25.0,sports_leisure,0.45
8eed5d27f5,1.0,16.0,2.0,11.0,auto,2.8
39fab2af0c,1.0,20.0,6.0,11.0,furniture_decor,0.25
70c325280f,1.0,35.0,5.0,25.0,furniture_decor,0.25
f3dadecca4,3.0,24.0,12.0,12.0,pet_shop,0.3
bcb815bba0,,16.0,2.0,11.0,other,0.15
e3ace35fe5,2.0,35.0,25.0,25.0,furniture_decor,1.0
f9f899bf49,1.0,36.0,40.0,36.0,furniture_decor,6.267
590d6cb760,1.0,53.0,15.0,36.0,sports_leisure,2.653
f0e14d7b22,2.0,69.0,11.0,11.0,furniture_decor,3.0
c01cc7b605,1.0,18.0,29.0,13.0,auto,8.5
2ca9132c1c,1.0,26.0,25.0,25.0,sports_leisure,2.12
2043cae78c,3.0,30.0,30.0,30.0,small_appliances,0.75
89904bec27,2.0,16.0,16.0,12.0,health_beauty,0.2
3bcf64d8d2,1.0,35.0,20.0,30.0,bed_bath_table,1.65
47de5f36ac,1.0,26.0,13.0,21.0,computers_accessories,0.9
97250c6822,1.0,32.0,5.0,16.0,housewares,0.15
df1ff6c9a2,1.0,31.0,5.0,21.0,housewares,0.8
603751cec2,3.0,20.0,20.0,20.0,cool_stuff,0.7
17da5d80ea,1.0,20.0,20.0,20.0,drinks,0.7
b5d2146513,6.0,100.0,23.0,27.0,baby,10.4
a2f4e28e50,1.0,40.0,9.0,105.0,musical_instruments,5.85
9d0a2db514,1.0,17.0,12.0,17.0,bed_bath_table,0.075
41ae9f1ae6,2.0,27.0,10.0,20.0,stationery,1.0
8f9dc14106,4.0,32.0,28.0,28.0,auto,1.475
05d7deab2f,4.0,36.0,18.0,36.0,fashion_bags_accessories,0.75
84a77e7e0b,10.0,36.0,8.0,15.0,stationery,3.6
1fd78e3ef5,3.0,28.0,28.0,38.0,furniture_decor,2.2
955821b920,1.0,20.0,13.0,15.0,home_appliances,0.15
32e12dbd1d,1.0,30.0,20.0,30.0,home_construction,1.75
48aaba1523,4.0,44.0,8.0,30.0,sports_leisure,1.3
dd2ca29c9d,2.0,33.0,25.0,33.0,furniture_living_room,7.75
cc95f2435c,1.0,32.0,26.0,21.0,housewares,3.1
1c36a5285f,4.0,55.0,37.0,30.0,luggage_accessories,1.6
d899300bb0,2.0,19.0,13.0,13.0,watches_gifts,0.35
9f22d89800,1.0,18.0,17.0,18.0,health_beauty,0.888
7486c1fa89,3.0,16.0,4.0,14.0,computers_accessories,0.15
80a96c1440,1.0,25.0,23.0,25.0,housewares,1.025
46a44fef61,2.0,20.0,9.0,12.0,housewares,0.25
d2fac83bdc,4.0,45.0,15.0,35.0,bed_bath_table,0.45
dbb00dd9b0,1.0,16.0,12.0,13.0,health_beauty,1.0
b2cadfc2d6,1.0,16.0,9.0,12.0,housewares,0.4
bb8248b786,3.0,21.0,7.0,14.0,telephony,0.15
3931aaf38b,3.0,16.0,4.0,16.0,computers_accessories,0.4
8cf7e354e6,1.0,56.0,30.0,28.0,costruction_tools_garden,9.5
1a986b4015,1.0,34.0,5.0,27.0,cool_stuff,0.3
2ae501b303,1.0,22.0,7.0,16.0,perfumery,0.15
f28fd17099,1.0,30.0,5.0,25.0,bed_bath_table,0.55
4732ecf5e4,3.0,37.0,12.0,30.0,auto,1.1
fe849745fc,1.0,19.0,12.0,13.0,health_beauty,0.3
6b82874c6b,,70.0,34.0,50.0,other,21.45
7193329f65,1.0,18.0,10.0,14.0,health_beauty,0.85
28f71b48a5,2.0,17.0,22.0,17.0,watches_gifts,0.5
afa6d9a2f3,1.0,26.0,23.0,23.0,sports_leisure,0.75
12827caf72,6.0,28.0,13.0,12.0,health_beauty,0.15
53f92b0474,3.0,76.0,51.0,51.0,housewares,30.0
52a646aa30,1.0,17.0,17.0,17.0,signaling_and_security,0.325
5d2754abdc,1.0,16.0,2.0,11.0,fashion_bags_accessories,0.2
4723ab9337,3.0,19.0,3.0,12.0,telephony,0.2
29608c81e9,1.0,20.0,15.0,15.0,sports_leisure,0.2
c68b419d9c,,16.0,14.0,30.0,other,1.0
e19c8e70d3,2.0,20.0,7.0,20.0,fashion_male_clothing,0.8
0c03a930e6,1.0,20.0,16.0,17.0,health_beauty,0.7
ba17dd83b9,6.0,16.0,2.0,11.0,watches_gifts,0.25
1dce3fd38c,3.0,22.0,10.0,18.0,auto,1.8
4e80e5fbd1,1.0,19.0,13.0,13.0,watches_gifts,0.3
75747bce1a,1.0,29.0,2.0,17.0,books_technical,0.45
2b1e141d70,1.0,16.0,21.0,15.0,computers_accessories,0.4
d806210810,1.0,23.0,30.0,17.0,cool_stuff,1.635
6a23ae3187,1.0,20.0,35.0,20.0,furniture_decor,0.75
bcb8826a09,1.0,24.0,20.0,24.0,health_beauty,0.5
f102842fbe,3.0,20.0,20.0,20.0,consoles_games,0.35
05d2609890,1.0,18.0,13.0,16.0,toys,0.2
4d777d8c65,3.0,26.0,15.0,19.0,bed_bath_table,0.95
265928225c,1.0,16.0,17.0,11.0,toys,0.3
860dd3635c,2.0,20.0,11.0,18.0,health_beauty,0.452
ee2405458e,2.0,45.0,50.0,45.0,toys,17.65
45852eb181,2.0,35.0,9.0,35.0,bed_bath_table,1.1
b4a595a550,5.0,35.0,15.0,35.0,housewares,5.25
44d9589618,1.0,16.0,10.0,11.0,toys,0.2
5b70674708,4.0,47.0,13.0,13.0,watches_gifts,0.34
4a37bc7720,1.0,16.0,16.0,16.0,health_beauty,0.75
120ed96243,1.0,33.0,10.0,33.0,bed_bath_table,2.65
eae50b5c9a,1.0,35.0,10.0,25.0,furniture_decor,0.3
6ba4f83d1c,1.0,16.0,65.0,60.0,housewares,13.6
477e9dd0ec,6.0,30.0,10.0,20.0,construction_tools_construction,1.25
6668e2c5a2,2.0,33.0,14.0,33.0,bed_bath_table,3.95
dfc767a34d,2.0,38.0,2.0,29.0,computers_accessories,0.4
2b27cb23fa,7.0,35.0,14.0,29.0,luggage_accessories,1.1
ecac3b74dc,3.0,16.0,16.0,16.0,health_beauty,0.2
1b726b3b02,1.0,39.0,17.0,39.0,home_appliances,0.425
8aebbc3445,1.0,55.0,40.0,60.0,housewares,22.05
a963ea4d49,1.0,35.0,8.0,11.0,computers_accessories,0.15
ae48f03d18,1.0,20.0,8.0,20.0,housewares,0.8
67085b88a6,11.0,40.0,8.0,35.0,furniture_decor,0.8
c51dc74a8b,1.0,16.0,10.0,11.0,perfumery,0.65
89f46d1e21,2.0,16.0,2.0,11.0,fashio_female_clothing,0.5
37c8b2425c,4.0,17.0,9.0,15.0,cool_stuff,0.198
1dcd65bb5d,,33.0,30.0,44.0,other,9.15
8de2d2a80d,2.0,22.0,16.0,16.0,housewares,0.5
743faa1bba,2.0,27.0,30.0,27.0,housewares,0.95
5ec9cc4e12,1.0,42.0,19.0,25.0,auto,3.75
d24659126d,3.0,16.0,6.0,20.0,sports_leisure,0.25
8831676639,1.0,17.0,3.0,12.0,fashion_bags_accessories,0.1
7c1043bb58,7.0,22.0,7.0,15.0,stationery,0.8
dfa872802d,3.0,17.0,7.0,17.0,construction_tools_safety,0.2
593236d0ff,2.0,16.0,103.0,25.0,industry_commerce_and_business,7.225
984a3b9f9b,1.0,40.0,30.0,50.0,cool_stuff,0.05
2a27bdf5d3,3.0,20.0,9.0,18.0,health_beauty,0.425
060ea530ba,1.0,50.0,5.0,50.0,bed_bath_table,0.95
60e68dc201,5.0,32.0,11.0,20.0,toys,0.55
28a4dc65b4,7.0,41.0,55.0,31.0,home_appliances_2,14.35
b1060f179d,1.0,20.0,14.0,18.0,health_beauty,0.328
f66bfba86b,1.0,58.0,15.0,46.0,bed_bath_table,1.95
74c94099ba,1.0,16.0,40.0,11.0,health_beauty,0.7
270c3d76b5,1.0,22.0,11.0,20.0,home_appliances,1.25
f911903162,2.0,20.0,5.0,20.0,construction_tools_construction,0.4
3a9705b351,3.0,63.0,33.0,17.0,sports_leisure,2.32
96bcd2d526,1.0,16.0,30.0,25.0,garden_tools,2.7
c20fbbd4cc,1.0,21.0,15.0,17.0,perfumery,0.455
e8221ea200,3.0,16.0,6.0,20.0,fashion_bags_accessories,0.15
9b76503b35,1.0,45.0,25.0,35.0,bed_bath_table,2.2
049b55359c,2.0,37.0,23.0,35.0,bed_bath_table,1.4
e6d528652d,2.0,45.0,15.0,35.0,home_confort,0.45
386486367c,1.0,40.0,9.0,33.0,bed_bath_table,0.835
84db874a1a,2.0,36.0,16.0,24.0,cool_stuff,1.25
483df92880,1.0,26.0,17.0,17.0,computers_accessories,0.55
fac0337908,1.0,20.0,30.0,30.0,bed_bath_table,3.85
0de11423be,6.0,22.0,52.0,27.0,cool_stuff,7.0
d4de08feff,1.0,19.0,17.0,22.0,bed_bath_table,1.25
91e6a181c1,3.0,48.0,16.0,25.0,watches_gifts,0.85
b687f7d54b,1.0,30.0,10.0,20.0,garden_tools,0.9
7e34dea6bf,11.0,16.0,5.0,11.0,fashion_underwear_beach,0.4
af8215adef,1.0,20.0,11.0,19.0,watches_gifts,0.4
644ede1cd3,2.0,24.0,16.0,15.0,sports_leisure,1.1
8bfd18c7b7,6.0,24.0,13.0,18.0,garden_tools,0.85
35255921c7,6.0,18.0,11.0,15.0,watches_gifts,0.4
ed9b924bdb,1.0,22.0,9.0,16.0,audio,0.675
7a33d7a1a8,2.0,19.0,12.0,13.0,health_beauty,0.175
32f186a3f6,1.0,18.0,17.0,16.0,food_drink,1.35
505bdfe93e,5.0,20.0,17.0,15.0,computers_accessories,0.588
216b222c2a,1.0,20.0,10.0,20.0,housewares,0.45
bc86251d83,5.0,68.0,9.0,33.0,auto,1.5
d6d759f5b4,2.0,35.0,30.0,40.0,sports_leisure,1.55
b3bcd6f54c,1.0,31.0,16.0,16.0,health_beauty,0.683
2a763f02c6,1.0,35.0,9.0,25.0,furniture_decor,2.5
fc37e09bb4,2.0,30.0,6.0,23.0,baby,0.5
ffc9d90bae,2.0,20.0,34.0,44.0,sports_leisure,0.3
9746ab6f76,1.0,16.0,16.0,15.0,health_beauty,0.35
c8149a123a,1.0,16.0,12.0,11.0,cool_stuff,0.25
0eb8e03d4e,1.0,40.0,10.0,35.0,furniture_decor,2.9
3f9d819e16,2.0,16.0,2.0,11.0,computers_accessories,0.2
bdb0b11a36,3.0,16.0,12.0,13.0,telephony,0.383
464383c22e,5.0,16.0,16.0,16.0,consoles_games,0.2
9ead3847aa,1.0,30.0,16.0,16.0,computers_accessories,1.3
c4df35b0ef,1.0,16.0,15.0,11.0,drinks,4.3
13387d462f,2.0,16.0,7.0,12.0,health_beauty,0.15
c244b71b9f,1.0,17.0,8.0,17.0,furniture_decor,0.4
f303e2cdf0,1.0,25.0,10.0,25.0,bed_bath_table,1.4
e1bb819e98,6.0,20.0,15.0,15.0,auto,0.45
cc68bcd2a2,1.0,17.0,10.0,13.0,sports_leisure,0.154
88d1ed18fd,1.0,21.0,23.0,21.0,housewares,0.47
671446e8e3,,33.0,22.0,33.0,other,5.5
d400b62525,1.0,16.0,10.0,16.0,small_appliances,0.65
9fa0c72476,2.0,18.0,11.0,14.0,computers_accessories,0.1
1fa4ef78e1,1.0,40.0,20.0,20.0,bed_bath_table,1.6
e619ceb6b2,1.0,16.0,30.0,20.0,furniture_decor,0.4
4079a95ae5,1.0,33.0,7.0,37.0,bed_bath_table,2.35
3e12358032,1.0,31.0,12.0,21.0,housewares,0.975
9ff6685294,1.0,30.0,6.0,20.0,furniture_decor,1.8
ebf6a0215a,2.0,32.0,5.0,30.0,bed_bath_table,1.15
a878ce3514,1.0,19.0,17.0,22.0,bed_bath_table,1.25
ae6476ef6c,2.0,42.0,12.0,20.0,health_beauty,1.3
f0ea71b6e2,,30.0,20.0,30.0,other,1.3
fedccbd5e3,,20.0,20.0,20.0,other,1.2
3865020679,1.0,45.0,14.0,35.0,furniture_decor,1.8
43267ceb81,1.0,17.0,13.0,13.0,garden_tools,0.509
0011c512eb,1.0,16.0,15.0,16.0,auto,0.1
61a53738ad,1.0,52.0,52.0,17.0,sports_leisure,8.809
ef1c1ac9af,6.0,48.0,30.0,48.0,construction_tools_construction,14.9
457953cd3c,2.0,100.0,7.0,15.0,furniture_decor,1.05
54af11c815,1.0,29.0,10.0,25.0,bed_bath_table,0.95
5657897eec,2.0,19.0,17.0,25.0,cool_stuff,0.5
afb0d399cb,6.0,18.0,6.0,14.0,telephony,0.1
73c15f15e6,5.0,35.0,35.0,50.0,cool_stuff,12.4
37d2e36562,1.0,45.0,10.0,31.0,stationery,0.7
25a6757833,2.0,18.0,11.0,13.0,watches_gifts,0.253
0f2ee8171a,1.0,40.0,16.0,31.0,health_beauty,1.413
e73a764ace,4.0,27.0,15.0,16.0,kitchen_dining_laundry_garden_furniture,1.15
f3979f97b4,3.0,88.0,28.0,67.0,baby,18.667
67ff96903c,1.0,17.0,12.0,17.0,costruction_tools_garden,0.065
49c8221f68,4.0,36.0,12.0,30.0,pet_shop,0.7
5e6248437b,3.0,34.0,31.0,34.0,garden_tools,1.075
d8160f4d64,4.0,30.0,53.0,30.0,pet_shop,4.05
96341c5bd3,1.0,16.0,6.0,11.0,party_supplies,0.2
8375cac779,1.0,16.0,22.0,11.0,bed_bath_table,1.2
e13cf83849,1.0,25.0,15.0,20.0,pet_shop,0.5
d48782d1a5,2.0,43.0,24.0,47.0,construction_tools_construction,8.817
25a048d00b,2.0,24.0,11.0,16.0,music,0.1
914a1be611,1.0,42.0,25.0,15.0,cool_stuff,2.05
4cbccd77b2,1.0,58.0,28.0,58.0,office_furniture,13.6
00a985c524,3.0,17.0,4.0,12.0,telephony,0.25
ae4a8a8e8a,4.0,80.0,30.0,60.0,electronics,24.05
dbbda25f6b,3.0,27.0,11.0,15.0,health_beauty,0.3
ba3fea9ec1,3.0,20.0,17.0,18.0,watches_gifts,0.667
29ea1bc54f,1.0,29.0,8.0,29.0,construction_tools_construction,7.1
f50df9b142,1.0,23.0,25.0,20.0,toys,0.6
f0a8b25a0a,2.0,38.0,31.0,24.0,health_beauty,1.45
121b9686b9,1.0,53.0,23.0,28.0,housewares,6.25
c2aedc6c05,3.0,20.0,30.0,11.0,fixed_telephony,0.4
0a2fff0d95,1.0,18.0,12.0,13.0,watches_gifts,0.283
e792f2bb27,1.0,16.0,14.0,11.0,perfumery,0.85
60bb450084,1.0,40.0,10.0,37.0,bed_bath_table,1.2
7ffd59e4a3,4.0,44.0,17.0,30.0,auto,0.35
20d672f521,1.0,16.0,15.0,15.0,auto,0.2
3b2d98c62a,2.0,16.0,4.0,11.0,telephony,0.15
9dbf7eb522,1.0,42.0,2.0,30.0,computers_accessories,0.25
5ad04927f7,1.0,76.0,10.0,14.0,luggage_accessories,2.24
bdf5efab9b,1.0,21.0,2.0,14.0,books_technical,0.213
e000ecbb2e,4.0,30.0,30.0,30.0,toys,1.15
19d97e807d,1.0,16.0,10.0,16.0,bed_bath_table,8.85
dd7c7650c3,2.0,69.0,11.0,11.0,furniture_decor,3.0
46fd22a153,3.0,71.0,25.0,45.0,housewares,10.9
b6665355b9,1.0,37.0,20.0,20.0,toys,0.3
29c131c43e,1.0,17.0,17.0,17.0,furniture_decor,0.6
b415213dee,1.0,23.0,19.0,18.0,fashion_bags_accessories,0.415
6af5a2183c,1.0,30.0,10.0,20.0,toys,0.4
296ae6fd1f,3.0,50.0,20.0,40.0,bed_bath_table,8.15
5ade9eaa68,4.0,66.0,15.0,33.0,furniture_decor,5.25
aff4c4ee16,1.0,20.0,15.0,20.0,consoles_games,0.7
21e72a490c,1.0,34.0,15.0,15.0,computers_accessories,0.65
913dfadde3,2.0,41.0,2.0,29.0,computers_accessories,0.2
17d4764518,3.0,35.0,28.0,16.0,cool_stuff,1.0
31eb78f384,4.0,60.0,20.0,29.0,stationery,1.5
91ad72a5e0,1.0,20.0,10.0,18.0,telephony,0.253
85f17a3ccc,4.0,29.0,10.0,25.0,stationery,0.8
cedc0a9551,4.0,24.0,69.0,53.0,auto,7.35
ca078ba588,1.0,27.0,27.0,37.0,kitchen_dining_laundry_garden_furniture,4.4
01cf8c7364,1.0,30.0,16.0,20.0,toys,1.2
c20e9c8a73,1.0,20.0,20.0,20.0,health_beauty,1.6
d88cd106d6,3.0,16.0,15.0,15.0,computers_accessories,0.25
1ecaa47c3a,1.0,19.0,3.0,11.0,telephony,0.15
212cc0fa73,,16.0,2.0,11.0,other,0.2
233ad2cdae,3.0,35.0,9.0,15.0,market_place,0.775
6a944207f5,1.0,20.0,7.0,20.0,toys,0.3
2fffbf105c,1.0,20.0,10.0,20.0,health_beauty,0.15
6b7879a37a,,45.0,12.0,30.0,other,0.95
606bfa78f6,2.0,52.0,6.0,52.0,furniture_decor,4.0
2039ecc2a7,1.0,20.0,6.0,15.0,sports_leisure,0.5
59911136c5,1.0,16.0,6.0,11.0,sports_leisure,0.1
af76a54b71,3.0,24.0,2.0,17.0,auto,0.2
201ec8e4fb,2.0,68.0,8.0,13.0,furniture_decor,0.8
dcfe76be1e,1.0,20.0,10.0,15.0,sports_leisure,0.3
b9fc59d07b,1.0,28.0,8.0,15.0,sports_leisure,2.0
6acf371d62,5.0,16.0,7.0,11.0,telephony,0.3
ca17b18b38,1.0,30.0,6.0,30.0,books_technical,1.9
2b250e4c79,2.0,16.0,8.0,15.0,music,0.783
6c90c0f6c2,1.0,21.0,18.0,26.0,computers_accessories,0.775
a98ce95e72,1.0,25.0,35.0,35.0,housewares,1.4
1cac2c9aee,1.0,28.0,18.0,17.0,housewares,0.6
588e30c9b7,3.0,30.0,30.0,30.0,fashion_underwear_beach,0.2
2a9b9ab478,2.0,29.0,19.0,21.0,housewares,1.0
a5170485f5,1.0,25.0,22.0,21.0,housewares,1.1
20ee98f10c,6.0,29.0,7.0,16.0,fashion_shoes,0.1
0fa0bd7ef8,1.0,19.0,11.0,19.0,musical_instruments,0.4
72bb19eb88,2.0,20.0,5.0,16.0,housewares,0.25
613d093272,1.0,38.0,41.0,39.0,agro_industry_and_commerce,1.05
44e8945e17,,16.0,2.0,11.0,other,0.2
680ca98a72,3.0,30.0,26.0,22.0,fashion_bags_accessories,0.3
c293414ca6,4.0,23.0,7.0,23.0,toys,2.45
01b154ceb5,1.0,25.0,10.0,17.0,stationery,0.4
d0f5d2822e,1.0,34.0,8.0,22.0,furniture_decor,2.2
2d6676e04a,1.0,20.0,12.0,15.0,perfumery,0.5
f1202530b4,2.0,34.0,10.0,34.0,bed_bath_table,1.7
95e18e6f72,1.0,25.0,10.0,13.0,health_beauty,0.325
5b4341a1e6,1.0,18.0,7.0,14.0,sports_leisure,0.15
da86f2cc2f,2.0,22.0,3.0,11.0,perfumery,0.2
13191128a8,4.0,55.0,14.0,44.0,construction_tools_construction,6.25
95f2828625,2.0,40.0,6.0,35.0,fashion_male_clothing,0.95
e9f4a2b16f,2.0,32.0,8.0,26.0,auto,0.2
1eb44be9d8,1.0,35.0,15.0,25.0,bed_bath_table,6.2
af5dce27d2,1.0,33.0,44.0,19.0,cool_stuff,1.65
3abf2d4698,,22.0,14.0,14.0,other,0.2
33202a8e7a,1.0,20.0,21.0,20.0,food,3.35
99d1f27bf9,1.0,16.0,16.0,15.0,perfumery,0.15
b7f70c6255,1.0,83.0,82.0,12.0,pet_shop,2.9
99b4596b82,1.0,23.0,17.0,18.0,party_supplies,1.55
096b3aa9d2,1.0,30.0,19.0,31.0,auto,5.75
9e3fb85220,1.0,18.0,9.0,13.0,auto,0.2
29589c613b,3.0,25.0,10.0,20.0,auto,0.35
e834949329,1.0,16.0,5.0,16.0,stationery,0.1
1fceb6597e,1.0,16.0,30.0,20.0,luggage_accessories,0.7
9a3d135599,1.0,18.0,16.0,14.0,health_beauty,0.233
35c5e00f6a,1.0,25.0,20.0,20.0,sports_leisure,0.1
ca26080d8f,,25.0,25.0,25.0,other,1.8
bae8ac5e12,3.0,40.0,100.0,16.0,luggage_accessories,10.7
bfd9a39f17,5.0,50.0,5.0,40.0,baby,0.75
1a2ece7096,,27.0,5.0,18.0,other,0.3
59f8cb217c,2.0,18.0,19.0,15.0,auto,0.25
b73e7ccdd2,5.0,18.0,10.0,14.0,sports_leisure,0.461
3647983375,1.0,65.0,25.0,25.0,auto,4.0
1cb4e06ac5,1.0,16.0,10.0,16.0,bed_bath_table,1.25
f7740e5b43,2.0,30.0,12.0,16.0,health_beauty,0.543
0776155007,6.0,28.0,13.0,13.0,food_drink,1.0
0ca31cd891,6.0,56.0,11.0,32.0,auto,9.05
a928a2cfd4,1.0,32.0,8.0,29.0,bed_bath_table,1.55
bfae0d55ee,1.0,20.0,20.0,20.0,sports_leisure,0.3
5f4bceafaf,,16.0,2.0,11.0,other,0.2
8ce6ed4441,4.0,30.0,14.0,16.0,health_beauty,0.5
1c12e2e95f,2.0,61.0,31.0,31.0,housewares,9.9
64cb768ce6,1.0,65.0,23.0,20.0,toys,0.875
3932e37f1f,1.0,40.0,10.0,30.0,bed_bath_table,1.1
4b232d5c1e,3.0,16.0,12.0,20.0,musical_instruments,0.2
f99af3a3d1,3.0,18.0,6.0,11.0,telephony,0.05
bb9aa579b5,5.0,21.0,10.0,14.0,electronics,0.75
75f3ef6a5c,4.0,18.0,24.0,18.0,consoles_games,0.53
a24b0a4730,1.0,40.0,15.0,40.0,furniture_decor,0.4
d6637aee74,1.0,16.0,11.0,14.0,health_beauty,0.25
aea9f47e0e,2.0,20.0,40.0,30.0,sports_leisure,2.0
1fd68fefef,1.0,41.0,11.0,36.0,bed_bath_table,2.4
ce87eb0f80,1.0,23.0,2.0,16.0,books_technical,0.5
f997c8ca95,1.0,22.0,3.0,16.0,fixed_telephony,0.099
aea89e156f,1.0,16.0,12.0,12.0,sports_leisure,1.15
dd1b2eb348,1.0,30.0,20.0,25.0,cool_stuff,0.175
cffa43acc6,1.0,17.0,13.0,15.0,health_beauty,0.217
a2b35668d3,1.0,16.0,5.0,16.0,fashion_bags_accessories,0.1
5773723f78,2.0,20.0,20.0,20.0,perfumery,0.7
bad25f9c17,1.0,30.0,14.0,11.0,computers_accessories,0.9
9291234bfd,1.0,27.0,10.0,12.0,furniture_decor,0.2
f5287cac0d,1.0,95.0,7.0,33.0,auto,2.8
83ef44e104,1.0,16.0,11.0,11.0,watches_gifts,0.5
8792f8b694,1.0,19.0,22.0,19.0,housewares,1.15
de7d3a484e,2.0,30.0,20.0,40.0,sports_leisure,0.3
b4c8d3313b,1.0,30.0,40.0,30.0,housewares,0.2
11970aff9a,3.0,105.0,3.0,70.0,furniture_decor,2.55
c24f692e0f,6.0,18.0,3.0,16.0,telephony,0.2
c8aa3a6754,2.0,45.0,15.0,35.0,bed_bath_table,10.9
9b393d3360,1.0,17.0,14.0,14.0,health_beauty,0.3
d3f4f3de0f,4.0,20.0,31.0,30.0,toys,0.45
53b36df67e,3.0,16.0,11.0,13.0,watches_gifts,0.584
9b191ab948,1.0,20.0,30.0,30.0,bed_bath_table,2.7
b5075db67f,1.0,34.0,10.0,38.0,bed_bath_table,4.2
9ce90721c5,1.0,20.0,20.0,20.0,toys,0.3
4a0c2a56e6,6.0,30.0,20.0,26.0,bed_bath_table,1.4
a56af71920,2.0,23.0,18.0,20.0,telephony,0.6
6b1b29dd58,1.0,34.0,52.0,30.0,cool_stuff,2.25
361b81e3ca,6.0,102.0,12.0,12.0,party_supplies,4.5
66b5f91356,6.0,20.0,20.0,20.0,pet_shop,0.5
61aa436324,1.0,23.0,18.0,18.0,sports_leisure,0.9
97593959fc,4.0,16.0,11.0,12.0,watches_gifts,0.45
96f6baf4d6,1.0,18.0,12.0,18.0,home_confort,0.7
1e56c680b0,4.0,27.0,9.0,26.0,pet_shop,0.2
1ac09f60f3,3.0,20.0,20.0,20.0,toys,0.6
e400344752,1.0,19.0,3.0,11.0,telephony,0.075
d389bacae4,2.0,19.0,10.0,15.0,watches_gifts,0.6
73deb4d29b,3.0,30.0,11.0,20.0,sports_leisure,0.75
baf76b0618,2.0,16.0,5.0,16.0,auto,0.1
c2df3d01bc,1.0,17.0,2.0,14.0,consoles_games,0.11
98600823ba,3.0,24.0,12.0,20.0,health_beauty,0.125
036734b5a5,5.0,17.0,4.0,12.0,telephony,0.3
e29f2f8197,1.0,16.0,12.0,15.0,computers_accessories,0.133
dd7a209a64,3.0,23.0,28.0,38.0,sports_leisure,0.75
e7ef7e0bc3,3.0,70.0,25.0,22.0,auto,6.7
893c4e4b07,1.0,40.0,30.0,40.0,kitchen_dining_laundry_garden_furniture,16.9
2954628cc6,5.0,78.0,4.0,47.0,auto,4.2
71685103d2,6.0,17.0,4.0,12.0,telephony,0.1
bc7496ccc9,1.0,26.0,16.0,16.0,housewares,0.15
c1b555c58d,1.0,23.0,37.0,35.0,bed_bath_table,0.55
a22f707cfd,3.0,25.0,25.0,25.0,furniture_decor,7.0
b98546b83a,3.0,32.0,9.0,21.0,sports_leisure,1.1
13ccab6df5,4.0,35.0,26.0,41.0,toys,3.85
1860b96949,3.0,21.0,8.0,14.0,auto,0.8
